"datecode","t","species","gb2","gc","sr","wsn","wsh","win","wih","wan","wah","En","Eh","Tn","Th","gtn.est","gsn.est","gsn.corr","phi","gamma","eta","hleaf.rough","hleaf","pct.dE","deltaw"
"202606041527",14.3072222222222,"HEAN",4.5,0.0016,1,0.0309326627054838,0.0304745127009849,0.0294005451988525,0.0294005451988525,0.017595311137916,0.0235685723191601,0.00654411798942897,0.00659961754582443,24.6015487714002,24.3520325806181,0.478755588301841,0.266277294537351,0.306067207227188,0.00522761002230583,0.13602986987875,2.18136318018831,0.931288078557507,0.950469265409872,0.84808306459498,11.8052340609365
"202606041527",14.6422222222222,"HEAN",4.5,0.0016,1,0.0309460405347963,0.0304601151877151,0.0293797514031181,0.0293797514031181,0.0178664740446572,0.0237090715975375,0.00664147383872872,0.00661544095901017,24.6087860036119,24.3441385578465,0.495381886266844,0.276730970006362,0.320303030988605,0.00499526962033938,0.142356902661602,2.20402782373514,0.933783959659042,0.949386444772569,-0.391974437462112,11.5132773584609
"202606041527",14.9415277777778,"HEAN",4.5,0.0016,1,0.0308990354192907,0.0304249453171758,0.0296764110587401,0.0296764110587401,0.018876266560312,0.0242995701505427,0.00699420663985913,0.00697015477507784,24.5833447828131,24.324841549522,0.567268434256094,0.322946426761975,0.365951747767996,0.00437216111074392,0.16264522123022,2.18889123482568,0.943753585149368,0.960431633416385,-0.343882673471813,10.8001444984281
"202606081346",11.6155555555556,"HEAN",4.5,0.0016,1,0.0310461668047406,0.0308140622422051,0.0263974528085913,0.0263974528085913,0.0126243828170154,0.0200318448934982,0.0056511563172906,0.00565948281020148,24.6628665456966,24.5372677988081,0.300066582573469,0.159152503358493,0.219297915359032,0.00729601098752124,0.0974657401595697,2.22468483561644,0.835566035162168,0.850264477885901,0.147341401358936,13.7730699915759
"202606081346",12.1202777777778,"HEAN",4.5,0.0016,1,0.0312346645037011,0.0308204767581894,0.0267817713703361,0.0267817713703361,0.0131583563334036,0.0203447486197594,0.00587139424245691,0.0058497472684646,24.7642671260251,24.5407499558855,0.317601897737967,0.169259935481497,0.231460920870152,0.00691261399110042,0.102871520386734,2.23219274461061,0.843947774346681,0.857437459178173,-0.36868541096725,13.6234150369325
"202606081346",12.6008333333333,"HEAN",4.5,0.0016,1,0.0312351328273647,0.030758749335715,0.0275151633326382,0.0275151633326382,0.0134347647464637,0.0207909532912234,0.00596824940294027,0.00596808421702937,24.7645183910023,24.5072146070764,0.327799337163074,0.175176854283757,0.227095848332991,0.00704548326948679,0.100931488147996,2.22545891217371,0.865836573482541,0.880904316453956,-0.00276774477316632,14.0803985861745
"202606081346",12.9113888888889,"HEAN",4.5,0.0016,1,0.0311437643753434,0.0307296301111152,0.0277472824489576,0.0277472824489576,0.0139845247421265,0.0211411230866338,0.00617376952618361,0.00623460330436347,24.7154350738525,24.4913742978808,0.351674306502541,0.189143747741658,0.241766458332558,0.00661795689540665,0.107451759258915,2.19891561295645,0.871911541790805,0.890941830748152,0.985358749170309,13.7627577068311
"202606081346",13.0781944444444,"HEAN",4.5,0.0016,1,0.0311603940568248,0.0307809866806162,0.0277566695441861,0.0277566695441861,0.0140215132937712,0.0213046802908687,0.00612074013927258,0.00607326025758886,24.7243779126336,24.5193024974758,0.349058194933253,0.18760548046257,0.239982200246007,0.00666716114095059,0.106658755664892,2.23853204895875,0.878180527596755,0.890767603694883,-0.775721246178608,13.7351562504149
"202606081346",13.32125,"HEAN",4.5,0.0016,1,0.0311191160200697,0.0306866897923956,0.0278373517115191,0.0278373517115191,0.0142922815388324,0.0214378618201953,0.00624169709672238,0.00616721813598235,24.7021724196041,24.467991668906,0.362514708834474,0.19553860895631,0.249080826335031,0.00642361768082417,0.110702589482236,2.24497919757332,0.883040297198131,0.894541853102958,-1.19324856022155,13.5450701726867
"202606091448",13.1531944444444,"HEAN",4.5,0.0016,1,0.0302893787166814,0.0298567966826902,0.0288906026288585,0.0288906026288585,0.0210122992010678,0.0246300848814157,0.00918093879761941,0.00934752506705431,24.2502763224583,24.0103821387658,0.964251734608392,0.612008843170453,0.758449208462155,0.00210956776294116,0.337088537094291,2.04405754562017,0.926135852621268,0.953819584716257,1.8144796856515,7.87830342779067
"202606091448",13.51625,"HEAN",4.5,0.0016,1,0.0302600016543928,0.0299779736176564,0.0297232276417427,0.0297232276417427,0.0210687769856946,0.0252473171315295,0.00909123940650245,0.00929406420030492,24.2340797884711,24.0778865814209,0.963736457138183,0.611591579835159,0.661056639299222,0.00242036749180243,0.293802950799654,2.05700498899505,0.9537442246486,0.982261269553758,2.23099166938008,8.65445065604807
"202606091448",13.98875,"HEAN",4.5,0.0016,1,0.0303061532507587,0.0300236613214369,0.0297175295284451,0.0297175295284451,0.0212352938285241,0.025323088758132,0.00919867125459206,0.00937949652400087,24.2595185255393,24.1032761966481,0.987956534613585,0.631336985202144,0.689008277070029,0.00232217819908335,0.306225900920013,2.05604946260285,0.95254670453525,0.980577418801941,1.96577597355206,8.48223569992097
"202606091448",14.1795833333333,"HEAN",4.5,0.0016,1,0.030277909327045,0.030049417401745,0.029657024494373,0.029657024494373,0.0213407606617097,0.0253955734871529,0.00917390435032787,0.00934042358720625,24.2439545046899,24.1175745371226,0.999998133007285,0.641255599731335,0.704603998522864,0.0022707790522822,0.313157332676828,2.05563342957947,0.952027166935424,0.979493801042683,1.81514032106111,8.31626383266333
"202606091448",14.3429166666667,"HEAN",4.5,0.0016,1,0.0302632697299161,0.0300160309876634,0.0297047944636762,0.0297047944636762,0.0213429810714722,0.0254194597516741,0.00916567545384169,0.00929863287934235,24.2358822631836,24.099038205828,1.00099590076291,0.642080519610598,0.698710023673576,0.00228993422992238,0.310537788299367,2.06432594150478,0.954889383448148,0.981546102875732,1.45060149871369,8.361813392204
"202606101622",12.75888889,"LITU",4.5,0.004085,1,0.0323544263998986,0.0318764283988925,0.0275942303382798,0.0275942303382798,0.007948778331,0.01824816506,0.002780919,0.002829797,25.3558598,25.10554276,0.111649525487255,0.0531600705123358,0.0676513422585641,0.0603831330409838,0.0300672632260285,2.18680576582012,0.824699018181552,0.85287342131234,1.75762041253269,19.6454520072798
"202606101622",13.12583333,"LITU",4.5,0.004085,1,0.0324398413095851,0.0319686549608936,0.0278965712566708,0.0278965712566708,0.007481479791,0.01820721514,0.002639662,0.002679894,25.40024977,25.15409342,0.103651539822601,0.0489626523217728,0.0612657016426376,0.066676784733941,0.0272292007300611,2.18736493984503,0.831004062549702,0.859947833605095,1.52413452934504,20.4150914656708
"202606161642",14.01861111,"LITU",4.5,0.004085,0,0.032905594649462,0.0326208715101757,0.0242073908360485,0.0242073908360485,0.004848308861,0.01500330529,0.001161659,0.001154444,25.64052334,25.493995,0.0406215493435099,0.0330622896862469,0.052352541977726,0.0780286848676424,0.0232677964345449,2.1414337217243,0.698577001401615,0.73566185610459,-0.62109448641986,19.3590819750485
"202606171621",11.5497222222222,"LITU",4.5,0.004085,0,0.0317922101082514,0.031354596363944,0.0287719964341381,0.0287719964341381,0.0127192419986336,0.0211075419433846,0.00396591004262976,0.00393579188880534,25.061100771638,24.8285059022509,0.203305841696083,0.21449785772799,0.261882883604071,0.0155985757594449,0.116392392712921,2.19955107620427,0.883611168141198,0.905001455896602,-0.759426045993951,16.0527544355045
"202606171621",12.8086111111111,"LITU",4.5,0.004085,0,0.0318062313488318,0.0314459899748771,0.0274909906724955,0.0274909906724955,0.0109350659743599,0.0195624981258226,0.00345491692368604,0.00349812040550877,25.0685068967314,24.8773151065992,0.16199781120466,0.165755789354187,0.216143683930522,0.0188994650489676,0.0960638595246764,2.1642986868957,0.835579120727485,0.864327193341164,1.25049263924518,16.5559246981356
"202606231508",12.1161111111111,"LITU",4.5,0.004085,0,0.0318294946354823,0.0315796185330699,0.0268521945199163,0.0268521945199163,0.00780418181740115,0.0179557834008727,0.00322583827582677,0.00324740658297834,25.0807884626859,24.9484578912908,0.131607541783615,0.131107661637444,0.170879801267764,0.0239056925961595,0.0759465783412285,2.18196176540772,0.815136883401891,0.843626165838727,0.668610925513381,19.0480127025151
"202606231508",12.3405555555556,"LITU",4.5,0.004085,0,0.0318207568698182,0.0315952759151572,0.0269521824430189,0.0269521824430189,0.00808326062977871,0.0182084697774939,0.00315422717499259,0.00315659769143708,25.0761763848991,24.9567765674076,0.130228309487165,0.129558712391521,0.168348388816205,0.0242651564931804,0.0748215061405356,2.19503316514763,0.821664274780935,0.847000043188253,0.0751536371027369,18.8689218132402
"202606241307",11.2491666666667,"LITU",4.5,0.004085,0,0.0318479476965703,0.0315932069208398,0.0269601101735042,0.0269601101735042,0.00899202574035268,0.0184828439738652,0.00315812597560999,0.00320400503999873,25.0905249638813,24.9556775289039,0.135353852321465,0.135325140403127,0.178085617238927,0.0229384049275545,0.0791491632173011,2.16461507281499,0.815841816401719,0.846525824218417,1.45273066188813,17.9680844331516
"202606241307",11.4690277777778,"LITU",4.5,0.004085,0,0.0319326823854242,0.0316397886880231,0.0273856509441755,0.0273856509441755,0.00901328987641768,0.0187358024821562,0.00310286278624765,0.00313080781249001,25.1351709886031,24.9804063236012,0.132609881272564,0.132234604449678,0.170177768965282,0.0240043104621578,0.0756345639845698,2.17698304862849,0.828972646910334,0.857605716100937,0.900620754685528,18.3723610677578
"202606241307",11.6652777777778,"LITU",4.5,0.004085,0,0.0319541854203519,0.0316838336132918,0.0277909939164708,0.0277909939164708,0.00884762682073257,0.0188539791852236,0.00302834481220035,0.00307149393665895,25.1464843301212,25.0037592053413,0.128386225114237,0.127493091346286,0.159913348268282,0.0255450845363248,0.0710725992303474,2.16609249478537,0.837899677435186,0.86971373392515,1.42484185700268,18.9433670957382
"202606301544",11.8706944444444,"LITU",4.5,0.004085,0,0.0313629458240607,0.0312799692689604,0.0247784300828457,0.0247784300828457,0.00906910529379117,0.0175239974323072,0.00283885019499872,0.00286447854810639,24.8329701181185,24.7885588344775,0.124763605585235,0.123441292814571,0.183999973567106,0.0222010901458645,0.0817777660298249,2.17590253864071,0.764987501149218,0.790054295978679,0.902772296784811,15.7093247890546
"202606301544",12.6055555555556,"LITU",4.5,0.004085,0,0.0314731592697898,0.0313312916193122,0.0261660803408835,0.0261660803408835,0.00885337720006149,0.0180341604727286,0.00272983051142337,0.00278902810317016,24.8918011469871,24.8160400390625,0.118249954767039,0.116190531668399,0.157593264045036,0.0259211586532823,0.0700414506866829,2.15035053705883,0.798632671079861,0.831377622963948,2.16854458542643,17.3127031408221
"202607011435",12.3454166666667,"LITU",4.5,0.004085,0,0.0323664113962122,0.0320953339417716,0.0253645279457293,0.0253645279457293,0.00649579126458419,0.0167587776354381,0.00223821757459327,0.00219332129095814,25.3620945378354,25.2205821105412,0.0848347094478309,0.0796785583789634,0.114505800349376,0.0356750486659714,0.0508914668219449,2.23658708658298,0.767455159731095,0.783668218117554,-2.00589451824353,18.8687366811451
"202607011435",13.0177777777778,"LITU",4.5,0.004085,0,0.0322357032856062,0.0318529319300009,0.0270556250774472,0.0270556250774472,0.00625043109383914,0.0172239395309897,0.00208351450354451,0.00209042841486414,25.2939896158653,25.0931539816015,0.0786376713271243,0.0730305137393457,0.0944475935544964,0.043251499019326,0.0419767082464428,2.17577135914231,0.807051787594929,0.839306182890945,0.331838886068123,20.8051939836081
"202607021430",11.6197222222222,"PYHA",4.5,0.000725,0,0.0312238780106439,0.0310263072286232,0.0218824151093056,0.0218824151093056,0.0053178312853763,0.014525740146637,0.00131742147067072,0.00130903257910783,24.7584790480764,24.6521520296733,0.0499246785194921,0.049574799028056,0.0797821142708693,0.0090872497755392,0.0354587174537197,2.28428183266691,0.694641756463831,0.700823104095081,-0.636765966674221,16.5645838239293
"202607021430",11.7815277777778,"PYHA",4.5,0.000725,0,0.0313098891924407,0.0310875831770976,0.0227283378012169,0.0227283378012169,0.0056646162546598,0.0151397234598795,0.00131477666973996,0.0013052935109419,24.8045846132132,24.6851920333563,0.0503199971512221,0.0499880645243876,0.0771099082249866,0.00940216395906787,0.0342710703222163,2.28659854545653,0.720037206517733,0.725915625619788,-0.72127525657537,17.0637215465571
"202607021430",12.0626388888889,"PYHA",4.5,0.000725,0,0.0313494420406877,0.0310953129685523,0.0226647634027592,0.0226647634027592,0.0056210458278656,0.0150046431223551,0.00136913424163746,0.00136948484901546,24.8257495164871,24.6893559032016,0.052231217604318,0.0519881476576333,0.0805804180384761,0.00899722311757954,0.0358135191282116,2.26903466340331,0.713817279450025,0.722971827483984,0.0256079621221555,17.0437175748936
"202607061608",14.4445833333333,"PYHA",4.5,0.000725,0,0.0319251874024035,0.0317202660169956,0.0273184653599056,0.0273184653599056,0.00765991656219258,0.0184369531952509,0.00247382270697249,0.00248678622647456,25.1312261095234,25.0230545006176,0.0999312745535658,0.103057461701112,0.129291538022668,0.00560748221490634,0.0574629057878526,2.24582204805606,0.840772625282871,0.855702584156137,0.524027832129279,19.658548797713
"202607071516",12.62819444,"PYHA",4.5,0.000725,0,0.0312135443571591,0.0313240782295177,0.0230850682063609,0.0230850682063609,0.005145916639,0.01528625459,0.00167138,0.001673179,24.75293233,24.81217991,0.0629514422939599,0.0632715845959851,0.0942512295780656,0.00769220734037749,0.0418894353680292,2.26457823777631,0.729468999355872,0.739584968057821,0.107635606504793,17.9391515673609
"202607071516",13.08305556,"PYHA",4.5,0.000725,0,0.0312347354307291,0.0313703859761662,0.0232254669095006,0.0232254669095006,0.005538246398,0.01551239089,0.001811719,0.00182191,24.76430518,24.83694728,0.0692082036110847,0.0699083090495112,0.104181420899818,0.00695901432077,0.0463028537332524,2.25197718632449,0.731172808633338,0.743578153911659,0.562504450193429,17.6872205115006
"202607071516",13.49305556,"PYHA",4.5,0.000725,0,0.0312989432648907,0.0313719426277062,0.0236121313081281,0.0236121313081281,0.005834209165,0.01579769481,0.001927201,0.001940367,24.79872328,24.83777929,0.0742760347833398,0.0753118720426501,0.110607477635399,0.00655471054488608,0.0491588789490661,2.24760397837967,0.741055902538119,0.754406661857327,0.683166934844887,17.7779221431281
"202607081445",11.9169444444444,"LITU",4.5,0.004085,0,0.0309392297726146,0.0305940040093358,0.0276483035289471,0.0276483035289471,0.013669379766263,0.0209207200010618,0.00365634574601661,0.0036715690366691,24.6051018106278,24.4174233078957,0.206996209859394,0.218948086060064,0.279800454764852,0.0145996903523016,0.124355757673267,2.16999579298769,0.869403199688779,0.893632573666057,0.416352602022794,13.9789237626841
"202607081445",12.2744444444444,"LITU",4.5,0.004085,0,0.0309144570922415,0.03063745603301,0.0280624659300268,0.0280624659300268,0.013580255287572,0.0211060476956302,0.0035760647690806,0.00362755775400629,24.5916953839754,24.441146876714,0.201711438565506,0.212580112095479,0.261704373460896,0.0156092156427427,0.116313054871509,2.15189815700167,0.87956804019232,0.907745714126402,1.43993434825089,14.4822106424548
"202607081445",12.4772222222222,"LITU",4.5,0.004085,0,0.0308835447044567,0.0306280713094627,0.0275210778351835,0.0275210778351835,0.0138870185168821,0.0210051115476168,0.00358721667052761,0.0036172374115827,24.5749531361594,24.4360255706005,0.20633132773467,0.218145117685742,0.281706652671806,0.0145009000009635,0.125202956743025,2.16053261456922,0.865983482559989,0.891124321982769,0.836881175919452,13.6340593183014
"202607131501",11.92305556,"HEAN",4.5,0.0016,1,0.030871979080688,0.0306276077726419,0.0278377431518331,0.0278377431518331,0.01344805788,0.02118772596,0.00462704,0.004659026,24.5686854,24.43577258,0.25967201389272,0.136186990339628,0.167705569962751,0.00954052987241496,0.0745358088723337,2.22942367355656,0.887108810911654,0.901715535601894,0.691284276773063,14.3896852718331
"202607131501",12.10958333,"HEAN",4.5,0.0016,1,0.0309148914694364,0.0306105993342231,0.0269837231462837,0.0269837231462837,0.01394266218,0.02092826069,0.004716253,0.00470094,24.59193054,24.42648735,0.271648063161843,0.142949969171012,0.190657777029993,0.00839199965993678,0.0847367897911078,2.24466873275275,0.861719295208797,0.872839006178006,-0.324685719786456,13.0410609662837
"202607141812",15.34347222,"HEAN",4.5,0.0016,1,0.0309342224249876,0.0301959245979676,0.028439040951067,0.028439040951067,0.01862565887,0.02307492482,0.010237608,0.010303553,24.6023927,24.19870437,0.811136135974376,0.493147535614036,0.656779322037906,0.00243613028960077,0.291901920905736,2.09042942916451,0.891346575527619,0.919339124169963,0.644144608779703,9.81338208106696
"202607141812",15.51319444,"HEAN",4.5,0.0016,1,0.0308749309214721,0.0302349223292219,0.028464013847747,0.028464013847747,0.01841793017,0.0230861485,0.009894837,0.009994852,24.57028528,24.22024188,0.774742233677527,0.466332727107706,0.610070373847367,0.00262264825270847,0.271142388376607,2.09387157772481,0.89387456341693,0.921913442337505,1.01077966216119,10.046083677747
"202607141812",15.69902778,"HEAN",4.5,0.0016,1,0.0307836027994212,0.0301732659225088,0.0282571643829062,0.0282571643829062,0.01831946843,0.02295337351,0.009775262,0.009890425,24.52072408,24.18617938,0.765016167529225,0.459255107852525,0.609173247083517,0.0026265106152645,0.270743665370452,2.09062465706288,0.889721579605606,0.917929086046989,1.17810653054619,9.93769595290619
"202607151453",12.34375,"HEAN",4.5,0.0016,1,0.0308892990949712,0.0304119163831834,0.0276850559922764,0.0276850559922764,0.0164703860282898,0.02220054063797,0.0061852552559382,0.00615301019279286,24.5780708392461,24.3176878929138,0.418810305419503,0.229294238619982,0.304802408127711,0.00524930235895513,0.13546773694565,2.21179244970068,0.882073118424846,0.896266888645057,-0.521321462269204,11.2146699639866
"202607151453",12.5009722222222,"HEAN",4.5,0.0016,1,0.0308392816158017,0.0303692894098035,0.0278098830124501,0.0278098830124501,0.0167480926513672,0.0223462065093371,0.00613838408025913,0.00616797507379432,24.5509546399116,24.2942644625294,0.425253632257153,0.233217234307668,0.306868760732617,0.00521395529535222,0.136386115881163,2.18905609271884,0.884707912262037,0.901768185099379,0.482064874864269,11.0617903610829
"202607151453",12.6744444444444,"HEAN",4.5,0.0016,1,0.0307787869789726,0.0303009552766911,0.0277505602114844,0.0277505602114844,0.0169192101548358,0.0223918153186177,0.00620346523185329,0.00621414063281791,24.5181071118611,24.2566550942354,0.436919458311536,0.24035158602306,0.318158145955475,0.00502894557420484,0.141403620424655,2.19228589001978,0.885272740343292,0.901613186719897,0.172087705268409,10.8313500566486
